ID,Hour,value
p3048,491,0.0044
p3049,491,0.0
p3050,491,0.0
p3051,491,0.0
p3052,491,0.0091
p3053,491,0.01152
p3054,491,0.0234
p3055,491,0.0015
p3056,491,0.0
p3057,491,0.0655
p3058,491,0.0
p168,492,0.0
p176,492,0.0
p177,492,0.0
p185,492,0.0
p190,492,0.0
p191,492,0.0
p192,492,0.0
p193,492,0.0
p194,492,0.0
p195,492,0.0
p198,492,0.0
p199,492,0.0
p202,492,0.0
p205,492,0.0
p212,492,0.0
p213,492,0.0
p219,492,0.0
p220,492,0.0
p221,492,0.0
p222,492,0.0
p223,492,0.0
p224,492,0.0
p271,492,99.0
p278,492,0.0
p282,492,0.0
p285,492,0.0
p2752,492,0.0163
p2753,492,0.0065
p2754,492,0.0
p2755,492,0.0
p2756,492,0.0
p2757,492,0.012
p2758,492,0.0
p2759,492,0.013
p2760,492,0.0
p2761,492,0.05176
p2762,492,0.0
p2763,492,0.06528
p2764,492,0.0365
p2765,492,0.0144
p2766,492,0.0
p2767,492,0.0
p2768,492,0.0
p2769,492,0.0
p2770,492,0.0
p2771,492,0.0
p2772,492,0.0
p2773,492,0.0
p2774,492,0.0
p2775,492,0.0
p2776,492,0.0
p2777,492,0.0
p2778,492,0.0
p2779,492,0.0
p2780,492,0.0
p2781,492,0.0386
p2782,492,0.0
p2783,492,0.0
p2784,492,0.0
p2785,492,0.0
p2786,492,0.0
p2787,492,0.0
p2788,492,0.03505
p2789,492,0.0
p2790,492,0.0106
p2791,492,0.0
p2792,492,0.01056
p2793,492,0.0135
p2794,492,0.0033
p2795,492,0.0
p2796,492,0.0
p2797,492,0.015
p2798,492,0.0
p2799,492,0.0
p2800,492,0.02095
p2801,492,0.03211
p2802,492,0.0
p2803,492,0.0
p2804,492,0.0569
p2805,492,0.0508
p2806,492,0.005
p2807,492,0.011
p2808,492,0.0
p2809,492,0.0
p2810,492,0.0132
p2811,492,0.0
p2812,492,0.0
p2813,492,0.0
p2814,492,0.0244
p2815,492,0.0
p2816,492,0.00935
p2817,492,0.0
p2818,492,0.0
p2819,492,0.0
p2820,492,0.008
p2821,492,0.0206
p2822,492,0.01
p2823,492,0.0
p2824,492,0.0
p2825,492,0.0
p2826,492,0.0065
p2827,492,0.0
p2828,492,0.0
p2829,492,0.0
p2830,492,0.0075
p2831,492,0.0
p2832,492,0.0
p2833,492,0.0125
p2834,492,0.0
p2835,492,0.0134
p2836,492,0.0
p2837,492,0.0
p2838,492,0.0
p2839,492,0.01
p2840,492,0.0584
p2841,492,0.0
p2842,492,0.0
p2843,492,0.05055
p2844,492,0.0
p2845,492,0.0
p2846,492,0.0
p2847,492,0.0
p2848,492,0.0
p2849,492,0.0
p2850,492,0.0
p2851,492,0.0
p2852,492,0.0
p2853,492,0.0
p2854,492,0.0
p2855,492,0.0
p2856,492,0.0
p2857,492,0.0
p2858,492,0.0
p2859,492,0.0
p2860,492,0.0
p2861,492,0.006
p2862,492,0.0854
p2863,492,0.0
p2864,492,0.0
p2865,492,0.0
p2866,492,0.0
p2867,492,0.0
p2868,492,0.0
p2869,492,0.0
p2870,492,0.0
p2871,492,0.0
p2872,492,0.0
p2873,492,0.0
p2874,492,0.0
p2875,492,0.0
p2876,492,0.0
p2877,492,0.0
p2878,492,0.0
p2879,492,0.017
p2880,492,0.0
p2881,492,0.0
p2882,492,0.0
p2883,492,0.0
p2884,492,0.0
p2885,492,0.0
p2886,492,0.0
p2887,492,0.0
p2888,492,0.0
p2889,492,0.0
p2890,492,0.0
p2891,492,0.0
p2892,492,0.0
p2893,492,0.0
p2894,492,0.0
p2895,492,0.0
p2896,492,0.0
p2897,492,0.0
p2898,492,0.0
p2899,492,0.0
p2900,492,0.0
p2901,492,0.0
p2902,492,0.0
p2903,492,0.0
p2904,492,0.0
p2905,492,0.0
p2906,492,0.0
p2907,492,0.0
p2908,492,0.0
p2909,492,0.0
p2910,492,0.03304
p2911,492,0.0
p2912,492,0.0
p2913,492,0.0
p2914,492,0.0
p2915,492,0.0
p2916,492,0.0
p2917,492,0.0
p2918,492,0.0
p2919,492,0.0
p2920,492,0.0
p2921,492,0.0
p2922,492,0.0
p2923,492,0.0
p2924,492,0.05247
p2925,492,0.0
p2926,492,0.0
p2927,492,0.0
p2928,492,0.0
p2929,492,0.0152
p2930,492,0.0344
p2931,492,0.0
p2932,492,0.0
p2933,492,0.0
p2934,492,0.0
p2935,492,0.0128
p2936,492,0.0
p2937,492,0.0
p2938,492,0.0
p2939,492,0.0
p2940,492,0.07035
p2941,492,0.0
p2942,492,0.0
p2943,492,0.0
p2944,492,0.0
p2945,492,0.0
p2946,492,0.0115
p2947,492,0.0
p2948,492,0.0
p2949,492,0.0
p2950,492,0.0
p2951,492,0.0
p2952,492,0.0
p2953,492,0.0224
p2954,492,0.0
p2955,492,0.036
p2956,492,0.0
p2957,492,0.0
p2958,492,0.0
p2959,492,0.01568
p2960,492,0.0
p2961,492,0.0162
p2962,492,0.0
p2963,492,0.0
p2964,492,0.0
p2965,492,0.0
p2966,492,0.0075
p2967,492,0.0
p2968,492,0.0
p2969,492,0.0
p2970,492,0.0
p2971,492,0.005
p2972,492,0.0025
p2973,492,0.0
p2974,492,0.0
p2975,492,0.0
p2976,492,0.013
p2977,492,0.0
p2978,492,0.0
p2979,492,0.0
p2980,492,0.0
p2981,492,0.0
p2982,492,0.0
p2983,492,0.0
p2984,492,0.0
p2985,492,0.0
p2986,492,0.0
p2987,492,0.0
p2988,492,0.0
p2989,492,0.0
p2990,492,0.0
p2991,492,0.0
p2992,492,0.0
p2993,492,0.0
p2994,492,0.0
p2995,492,0.0
p2996,492,0.0
p2997,492,0.0
p2998,492,0.0
p2999,492,0.0
p3000,492,0.004
p3001,492,0.0
p3002,492,0.007
p3003,492,0.0
p3004,492,0.0069
p3005,492,0.00368
p3006,492,0.0585
p3007,492,0.13819
p3008,492,0.0
p3009,492,0.0239
p3010,492,0.01539
p3011,492,0.0044
p3012,492,0.009
p3013,492,0.0
p3014,492,0.0564
p3015,492,0.0
p3016,492,0.04
p3017,492,0.0142
p3018,492,0.0028
p3019,492,0.0065
p3020,492,0.0033
p3021,492,0.02
p3022,492,0.0425
p3023,492,0.0093
p3024,492,0.0
p3025,492,0.0196
p3026,492,0.0
p3027,492,0.0
p3028,492,0.0
p3029,492,0.0
p3030,492,0.008
p3031,492,0.0
p3032,492,0.0
p3033,492,0.0
p3034,492,0.0093
p3035,492,0.0116
p3036,492,0.0176
p3037,492,0.01
p3038,492,0.0
p3039,492,0.0
p3040,492,0.0
p3041,492,0.0
p3042,492,0.00953
p3043,492,0.0
p3044,492,0.0046
p3045,492,0.0
p3046,492,0.0098
p3047,492,0.0578
p3048,492,0.0044
p3049,492,0.0
p3050,492,0.0
p3051,492,0.0
p3052,492,0.0091
p3053,492,0.01152
p3054,492,0.0234
p3055,492,0.0015
p3056,492,0.0
p3057,492,0.0655
p3058,492,0.0
p168,493,0.0
p176,493,0.0
p177,493,0.0
p185,493,0.0
p190,493,0.0
p191,493,0.0
p192,493,0.0
p193,493,0.0
p194,493,0.0
p195,493,0.0
p198,493,0.0
p199,493,0.0
p202,493,0.0
p205,493,0.0
p212,493,0.0
p213,493,0.0
p219,493,0.0
p220,493,0.0
p221,493,0.0
p222,493,0.0
p223,493,0.0
p224,493,0.0
p271,493,97.2001266812658
p278,493,0.0
p282,493,0.0
p285,493,0.0
p2752,493,0.0163
p2753,493,0.0065
p2754,493,0.0
p2755,493,0.0
p2756,493,0.0
p2757,493,0.012
p2758,493,0.0
p2759,493,0.013
p2760,493,0.0
p2761,493,0.05176
p2762,493,0.0
p2763,493,0.06528
p2764,493,0.0365
p2765,493,0.0144
p2766,493,0.0
p2767,493,0.0
p2768,493,0.0
p2769,493,0.0
p2770,493,0.0
p2771,493,0.0
p2772,493,0.0
p2773,493,0.0
p2774,493,0.0
p2775,493,0.0
p2776,493,0.0
p2777,493,0.0
p2778,493,0.0
p2779,493,0.0
p2780,493,0.0
p2781,493,0.0386
p2782,493,0.0
p2783,493,0.0
p2784,493,0.0
p2785,493,0.0
p2786,493,0.0
p2787,493,0.0
p2788,493,0.03505
p2789,493,0.0
p2790,493,0.0106
p2791,493,0.0
p2792,493,0.01056
p2793,493,0.0135
p2794,493,0.0033
p2795,493,0.0
p2796,493,0.0
p2797,493,0.015
p2798,493,0.0
p2799,493,0.0
p2800,493,0.02095
p2801,493,0.03211
p2802,493,0.0
p2803,493,0.0
p2804,493,0.0569
p2805,493,0.0508
p2806,493,0.005
p2807,493,0.011
p2808,493,0.0
p2809,493,0.0
p2810,493,0.0132
p2811,493,0.0
p2812,493,0.0
p2813,493,0.0
p2814,493,0.0244
p2815,493,0.0
p2816,493,0.00935
p2817,493,0.0
p2818,493,0.0
p2819,493,0.0
p2820,493,0.008
p2821,493,0.0206
p2822,493,0.01
p2823,493,0.0
p2824,493,0.0
p2825,493,0.0
p2826,493,0.0065
p2827,493,0.0
p2828,493,0.0
p2829,493,0.0
p2830,493,0.0075
p2831,493,0.0
p2832,493,0.0
p2833,493,0.0125
p2834,493,0.0
p2835,493,0.0134
p2836,493,0.0
p2837,493,0.0
p2838,493,0.0
p2839,493,0.01
p2840,493,0.0584
p2841,493,0.0
p2842,493,0.0
p2843,493,0.05055
p2844,493,0.0
p2845,493,0.0
p2846,493,0.0
p2847,493,0.0
p2848,493,0.0
p2849,493,0.0
p2850,493,0.0
p2851,493,0.0
p2852,493,0.0
p2853,493,0.01810000000000002
p2854,493,0.0
p2855,493,0.0
p2856,493,0.0
p2857,493,0.0
p2858,493,0.0
p2859,493,0.0
p2860,493,0.0
p2861,493,0.006
p2862,493,0.0854
p2863,493,0.0
p2864,493,0.0
p2865,493,0.0
p2866,493,0.0
p2867,493,0.0
p2868,493,0.0
p2869,493,0.0
p2870,493,0.0
p2871,493,0.0
p2872,493,0.0
p2873,493,0.0
p2874,493,0.0
p2875,493,0.0
p2876,493,0.003
p2877,493,0.0
p2878,493,0.0
p2879,493,0.017
p2880,493,0.0
p2881,493,0.0
p2882,493,0.0
p2883,493,0.0
p2884,493,0.0
p2885,493,0.0
p2886,493,0.0
p2887,493,0.0
p2888,493,0.0
p2889,493,0.0
p2890,493,0.0
p2891,493,0.0
p2892,493,0.0
p2893,493,0.0
p2894,493,0.0
p2895,493,0.0
p2896,493,0.0
p2897,493,0.0
p2898,493,0.0
p2899,493,0.0
p2900,493,0.0
p2901,493,0.0
p2902,493,0.0
p2903,493,0.0
p2904,493,0.0
p2905,493,0.0
p2906,493,0.0
p2907,493,0.0
p2908,493,0.0
p2909,493,0.0
p2910,493,0.03304
p2911,493,0.0
p2912,493,0.0
p2913,493,0.0
p2914,493,0.0
p2915,493,0.0
p2916,493,0.0
p2917,493,0.0
p2918,493,0.0
p2919,493,0.0
p2920,493,0.0
p2921,493,0.0
p2922,493,0.0
p2923,493,0.0
p2924,493,0.05247
p2925,493,0.0
p2926,493,0.0
p2927,493,0.0
p2928,493,0.0
p2929,493,0.0152
p2930,493,0.0344
p2931,493,0.0
p2932,493,0.0
p2933,493,0.0
p2934,493,0.0
p2935,493,0.0128
p2936,493,0.0
p2937,493,0.0
p2938,493,0.0
p2939,493,0.0
p2940,493,0.07035
p2941,493,0.0
p2942,493,0.0
p2943,493,0.0
p2944,493,0.0
p2945,493,0.0
p2946,493,0.0115
p2947,493,0.0
p2948,493,0.0
p2949,493,0.0
p2950,493,0.0
p2951,493,0.0
p2952,493,0.0
p2953,493,0.0
p2954,493,0.0
p2955,493,0.036
p2956,493,0.0
p2957,493,0.0
p2958,493,0.0
p2959,493,0.01568
p2960,493,0.0
p2961,493,0.0162
p2962,493,0.0
p2963,493,0.0
p2964,493,0.0
p2965,493,0.0
p2966,493,0.0075
p2967,493,0.0
p2968,493,0.0
p2969,493,0.0
p2970,493,0.0
p2971,493,0.005
p2972,493,0.0025
p2973,493,0.0
p2974,493,0.0
p2975,493,0.0
p2976,493,0.013
p2977,493,0.0
p2978,493,0.0
p2979,493,0.0
p2980,493,0.0
p2981,493,0.0
p2982,493,0.0
p2983,493,0.0
p2984,493,0.0
p2985,493,0.0
p2986,493,0.0
p2987,493,0.0
p2988,493,0.0
p2989,493,0.0
p2990,493,0.0
p2991,493,0.0
p2992,493,0.0
p2993,493,0.0
p2994,493,0.0
p2995,493,0.0
p2996,493,0.0
p2997,493,0.0
p2998,493,0.0
p2999,493,0.0
p3000,493,0.004
p3001,493,0.0
p3002,493,0.007
p3003,493,0.00413
p3004,493,0.0069
p3005,493,0.00368
p3006,493,0.0585
p3007,493,0.13819
p3008,493,0.0
p3009,493,0.0239
p3010,493,0.01539
p3011,493,0.0044
p3012,493,0.009
p3013,493,0.0
p3014,493,0.0564
p3015,493,0.0
p3016,493,0.04
p3017,493,0.0142
p3018,493,0.0028
p3019,493,0.0065
p3020,493,0.0033
p3021,493,0.02
p3022,493,0.0425
p3023,493,0.0093
p3024,493,0.0
p3025,493,0.0196
p3026,493,0.0
p3027,493,0.0
p3028,493,0.0
p3029,493,0.0
p3030,493,0.0
p3031,493,0.0
p3032,493,0.0
p3033,493,0.0
p3034,493,0.0093
p3035,493,0.0116
p3036,493,0.0176
p3037,493,0.01
p3038,493,0.0
p3039,493,0.0
p3040,493,0.006
p3041,493,0.0
p3042,493,0.00953
p3043,493,0.0
p3044,493,0.0046
p3045,493,0.0
p3046,493,0.0098
p3047,493,0.0578
p3048,493,0.0044
p3049,493,0.0
p3050,493,0.0
p3051,493,0.0
p3052,493,0.0091
p3053,493,0.01152
p3054,493,0.0234
p3055,493,0.0015
p3056,493,0.0
p3057,493,0.0655
p3058,493,0.0
p168,494,0.0
p176,494,0.0
p177,494,0.0
p185,494,0.0
p190,494,0.0
p191,494,0.0
p192,494,0.0
p193,494,0.0
p194,494,0.0
p195,494,0.0
p198,494,0.0
p199,494,0.0
p202,494,0.0
p205,494,0.0
p212,494,0.0
p213,494,0.0
p219,494,0.0
p220,494,0.0
p221,494,0.0
p222,494,0.0
p223,494,0.0
p224,494,0.0
p271,494,68.92188160607574
p278,494,0.0
p282,494,0.0
p285,494,0.0
p2752,494,0.0163
p2753,494,0.0065
p2754,494,0.0
p2755,494,0.13187
p2756,494,0.0
p2757,494,0.012
p2758,494,0.0
p2759,494,0.013
p2760,494,0.0
p2761,494,0.05176
p2762,494,0.0
p2763,494,0.06528
p2764,494,0.0365
p2765,494,0.0144
p2766,494,0.0
p2767,494,0.0
p2768,494,0.0
p2769,494,0.0
p2770,494,0.0
p2771,494,0.0
p2772,494,0.0
p2773,494,0.0033
p2774,494,0.0
p2775,494,0.0
p2776,494,0.0
p2777,494,0.0
p2778,494,0.0
p2779,494,0.0
p2780,494,0.0
p2781,494,0.0386
p2782,494,0.0
p2783,494,0.0
p2784,494,0.0
p2785,494,0.0
p2786,494,0.0
p2787,494,0.0
p2788,494,0.03505
p2789,494,0.0
p2790,494,0.0106
p2791,494,0.0
p2792,494,0.01056
p2793,494,0.0
p2794,494,0.0033
p2795,494,0.0
p2796,494,0.0
p2797,494,0.015
p2798,494,0.0
p2799,494,0.0
p2800,494,0.02095
p2801,494,0.03211
p2802,494,0.0
p2803,494,0.0
p2804,494,0.0569
p2805,494,0.0508
p2806,494,0.0
p2807,494,0.011
p2808,494,0.0
p2809,494,0.0
p2810,494,0.0
p2811,494,0.0
p2812,494,0.0
p2813,494,0.0
p2814,494,0.0244
p2815,494,0.0
p2816,494,0.00935
p2817,494,0.0
p2818,494,0.0
p2819,494,0.0
p2820,494,0.008
p2821,494,0.0206
p2822,494,0.01
p2823,494,0.0
p2824,494,0.0
p2825,494,0.0
p2826,494,0.0
p2827,494,0.0
p2828,494,0.0
p2829,494,0.0
p2830,494,0.0075
p2831,494,0.0
p2832,494,0.0
p2833,494,0.0125
p2834,494,0.0
p2835,494,0.0
p2836,494,0.0
p2837,494,0.0
p2838,494,0.0
p2839,494,0.01
p2840,494,0.0584
p2841,494,0.0
p2842,494,0.0
p2843,494,0.05055
p2844,494,0.0
p2845,494,0.0
p2846,494,0.0
p2847,494,0.0
p2848,494,0.0
p2849,494,0.0
p2850,494,0.0
p2851,494,0.0
p2852,494,0.0
p2853,494,0.0181
p2854,494,0.0
p2855,494,0.0
p2856,494,0.0
p2857,494,0.0
p2858,494,0.0
p2859,494,0.0
p2860,494,0.0
p2861,494,0.006
p2862,494,0.0
p2863,494,0.0
p2864,494,0.0
p2865,494,0.0
p2866,494,0.0
p2867,494,0.0
p2868,494,0.0
p2869,494,0.0
p2870,494,0.0
p2871,494,0.0
p2872,494,0.0
p2873,494,0.0
p2874,494,0.0
p2875,494,0.0
p2876,494,0.003
p2877,494,0.0
p2878,494,0.0
p2879,494,0.017
p2880,494,0.0
p2881,494,0.0
p2882,494,0.0
p2883,494,0.0
p2884,494,0.0
p2885,494,0.0
p2886,494,0.0
p2887,494,0.0
p2888,494,0.0
p2889,494,0.0
p2890,494,0.0
p2891,494,0.0
p2892,494,0.0
p2893,494,0.0
p2894,494,0.0
p2895,494,0.0
p2896,494,0.0
p2897,494,0.0
p2898,494,0.0
p2899,494,0.0
p2900,494,0.0
p2901,494,0.0
p2902,494,0.0
p2903,494,0.0
p2904,494,0.0
p2905,494,0.0
p2906,494,0.0
p2907,494,0.0
p2908,494,0.0
p2909,494,0.0
p2910,494,0.03304
p2911,494,0.0
p2912,494,0.0
p2913,494,0.0
p2914,494,0.0
p2915,494,0.0
p2916,494,0.0
p2917,494,0.0
p2918,494,0.0
p2919,494,0.0
p2920,494,0.0
p2921,494,0.0
p2922,494,0.0
p2923,494,0.0
p2924,494,0.05247
p2925,494,0.0
p2926,494,0.0
p2927,494,0.0
p2928,494,0.0
p2929,494,0.0152
p2930,494,0.0344
p2931,494,0.0
p2932,494,0.0
p2933,494,0.0
p2934,494,0.0
p2935,494,0.0128
p2936,494,0.0
p2937,494,0.0
p2938,494,0.12874
p2939,494,0.0
p2940,494,0.07035
p2941,494,0.0
p2942,494,0.0
p2943,494,0.0098
p2944,494,0.0
p2945,494,0.0
p2946,494,0.0115
p2947,494,0.0
p2948,494,0.0
p2949,494,0.0
p2950,494,0.0
p2951,494,0.0
p2952,494,0.0
p2953,494,0.0
p2954,494,0.0
p2955,494,0.036
p2956,494,0.0
p2957,494,0.0
p2958,494,0.0
p2959,494,0.01568
p2960,494,0.0
p2961,494,0.0162
p2962,494,0.0
p2963,494,0.0
p2964,494,0.0
p2965,494,0.0
p2966,494,0.0075
p2967,494,0.0
p2968,494,0.0
p2969,494,0.0
p2970,494,0.0
p2971,494,0.0
p2972,494,0.0025
p2973,494,0.0
p2974,494,0.0
p2975,494,0.0
p2976,494,0.0
p2977,494,0.0
p2978,494,0.0
p2979,494,0.0
p2980,494,0.0
p2981,494,0.0
p2982,494,0.0
p2983,494,0.0
p2984,494,0.0
p2985,494,0.0
p2986,494,0.0
p2987,494,0.0
p2988,494,0.0
p2989,494,0.0
p2990,494,0.0
p2991,494,0.0
p2992,494,0.0
p2993,494,0.0
p2994,494,0.0
p2995,494,0.0
p2996,494,0.0
p2997,494,0.0
p2998,494,0.0
p2999,494,0.0
p3000,494,0.004
p3001,494,0.0
p3002,494,0.0
p3003,494,0.00413
p3004,494,0.0069
p3005,494,0.00368
p3006,494,0.0585
p3007,494,0.13819
p3008,494,0.0
p3009,494,0.0239
p3010,494,0.01539
p3011,494,0.0044
p3012,494,0.009
p3013,494,0.0
p3014,494,0.0564
p3015,494,0.0
p3016,494,0.04
p3017,494,0.0142
p3018,494,0.0028
p3019,494,0.0065
p3020,494,0.0033
p3021,494,0.02
p3022,494,0.0425
p3023,494,0.0093
p3024,494,0.0
p3025,494,0.0196
p3026,494,0.0
p3027,494,0.0
p3028,494,0.0
p3029,494,0.0
p3030,494,0.0
p3031,494,0.0
p3032,494,0.0
p3033,494,0.0
p3034,494,0.0093
p3035,494,0.0116
p3036,494,0.0176
p3037,494,0.01
p3038,494,0.0
p3039,494,0.0
p3040,494,0.006
p3041,494,0.0
p3042,494,0.00953
p3043,494,0.0
p3044,494,0.0
p3045,494,0.0
p3046,494,0.0098
p3047,494,0.0578
p3048,494,0.0044
p3049,494,0.0
p3050,494,0.0
p3051,494,0.0
p3052,494,0.0091
p3053,494,0.01152
p3054,494,0.0234
p3055,494,0.0
p3056,494,0.0
p3057,494,0.0655
p3058,494,0.03332
p168,495,0.0
p176,495,0.0
p177,495,0.0
p185,495,0.0
p190,495,0.0
p191,495,0.0
p192,495,0.0
p193,495,0.0
p194,495,0.0
p195,495,0.0
p198,495,0.0
p199,495,0.0
p202,495,0.0
p205,495,0.0
p212,495,0.0
p213,495,0.0
p219,495,0.0
p220,495,0.0
p221,495,0.0
p222,495,0.0
p223,495,0.0
p224,495,0.0
p271,495,13.36893360591345
p278,495,0.0
p282,495,0.0
p285,495,0.0
p2752,495,0.0
p2753,495,0.0065
p2754,495,0.0
p2755,495,0.13187
p2756,495,0.0
p2757,495,0.0
p2758,495,0.0
p2759,495,0.013
p2760,495,0.0
p2761,495,0.05176
p2762,495,0.0
p2763,495,0.0
p2764,495,0.0365
p2765,495,0.0144
p2766,495,0.0
p2767,495,0.0
p2768,495,0.0
p2769,495,0.0
p2770,495,0.0
p2771,495,0.0
p2772,495,0.0
p2773,495,0.0033
p2774,495,0.0
p2775,495,0.0
p2776,495,0.0
p2777,495,0.0
p2778,495,0.0
p2779,495,0.0
p2780,495,0.0
p2781,495,0.0386
p2782,495,0.0
p2783,495,0.0
p2784,495,0.0
p2785,495,0.0
p2786,495,0.0
p2787,495,0.0
p2788,495,0.03505
p2789,495,0.0
p2790,495,0.0
p2791,495,0.0
p2792,495,0.0
p2793,495,0.0
p2794,495,0.0
p2795,495,0.0
p2796,495,0.0
p2797,495,0.015
p2798,495,0.0
p2799,495,0.0
p2800,495,0.02095
p2801,495,0.03211
p2802,495,0.0135
p2803,495,0.0
p2804,495,0.0569
p2805,495,0.0508
p2806,495,0.0
p2807,495,0.011
p2808,495,0.0
p2809,495,0.0033
p2810,495,0.0
p2811,495,0.0
p2812,495,0.0
p2813,495,0.0
p2814,495,0.0
p2815,495,0.0
p2816,495,0.0
p2817,495,0.0
p2818,495,0.0
p2819,495,0.1163
p2820,495,0.0
p2821,495,0.0
p2822,495,0.0
p2823,495,0.0
p2824,495,0.0
p2825,495,0.0
p2826,495,0.0
p2827,495,0.0
p2828,495,0.0
p2829,495,0.0
p2830,495,0.0
p2831,495,0.0
p2832,495,0.0
p2833,495,0.0
p2834,495,0.0
p2835,495,0.0
p2836,495,0.0
p2837,495,0.0
p2838,495,0.0
p2839,495,0.0
p2840,495,0.0
p2841,495,0.0
p2842,495,0.0
p2843,495,0.05055
p2844,495,0.0
p2845,495,0.0
p2846,495,0.0
p2847,495,0.0
p2848,495,0.0
p2849,495,0.0
p2850,495,0.0
p2851,495,0.0
p2852,495,0.0
p2853,495,0.0181
p2854,495,0.0
p2855,495,0.0
p2856,495,0.0
p2857,495,0.0
p2858,495,0.0
p2859,495,0.0
p2860,495,0.0
p2861,495,0.006
p2862,495,0.0
p2863,495,0.0
p2864,495,0.0
p2865,495,0.0
p2866,495,0.0
p2867,495,0.0
p2868,495,0.0
p2869,495,0.0
p2870,495,0.0
p2871,495,0.0
p2872,495,0.0
p2873,495,0.0
p2874,495,0.0
p2875,495,0.0
p2876,495,0.003
p2877,495,0.0
p2878,495,0.0
p2879,495,0.0
p2880,495,0.0
p2881,495,0.0
p2882,495,0.0
p2883,495,0.0
p2884,495,0.0
p2885,495,0.0
p2886,495,0.0
p2887,495,0.0
p2888,495,0.0
p2889,495,0.0
p2890,495,0.0
p2891,495,0.0
p2892,495,0.0
p2893,495,0.0
p2894,495,0.0
p2895,495,0.0
p2896,495,0.0
p2897,495,0.0
p2898,495,0.0
p2899,495,0.0
p2900,495,0.0
p2901,495,0.0
p2902,495,0.0
p2903,495,0.0
p2904,495,0.0
p2905,495,0.0
p2906,495,0.0
p2907,495,0.0
p2908,495,0.0
p2909,495,0.0
p2910,495,0.0
p2911,495,0.0
p2912,495,0.0
p2913,495,0.0
p2914,495,0.0
p2915,495,0.0
p2916,495,0.0
p2917,495,0.0
p2918,495,0.0
p2919,495,0.0
p2920,495,0.0
p2921,495,0.0
p2922,495,0.0
p2923,495,0.0
p2924,495,0.0
p2925,495,0.0
p2926,495,0.0
p2927,495,0.0
p2928,495,0.0
p2929,495,0.0
p2930,495,0.0344
p2931,495,0.0
p2932,495,0.0
p2933,495,0.0
p2934,495,0.0
p2935,495,0.0
p2936,495,0.0
p2937,495,0.0
p2938,495,0.12874
p2939,495,0.0
p2940,495,0.0
p2941,495,0.0
p2942,495,0.0
p2943,495,0.0098
p2944,495,0.0
p2945,495,0.0
p2946,495,0.0
p2947,495,0.0
p2948,495,0.0
p2949,495,0.0
p2950,495,0.0
p2951,495,0.0
p2952,495,0.0
p2953,495,0.0
p2954,495,0.0
p2955,495,0.036
p2956,495,0.0
p2957,495,0.0
p2958,495,0.0
p2959,495,0.0
p2960,495,0.0
p2961,495,0.0162
p2962,495,0.0
p2963,495,0.0
p2964,495,0.0
p2965,495,0.0
p2966,495,0.0075
p2967,495,0.0
p2968,495,0.0
p2969,495,0.0
p2970,495,0.0
p2971,495,0.0
p2972,495,0.0025
p2973,495,0.0
p2974,495,0.0
p2975,495,0.0
p2976,495,0.0
p2977,495,0.0
p2978,495,0.0
p2979,495,0.0092
p2980,495,0.0
p2981,495,0.0
p2982,495,0.0
p2983,495,0.0
p2984,495,0.0
p2985,495,0.0
p2986,495,0.0
p2987,495,0.0
p2988,495,0.0
p2989,495,0.0
p2990,495,0.0
p2991,495,0.0
p2992,495,0.0
p2993,495,0.0
p2994,495,0.0
p2995,495,0.0
p2996,495,0.0
p2997,495,0.0
p2998,495,0.0
p2999,495,0.0
p3000,495,0.004
p3001,495,0.0
p3002,495,0.0
p3003,495,0.00413
p3004,495,0.0069
p3005,495,0.0
p3006,495,0.0
p3007,495,0.0
p3008,495,0.0
p3009,495,0.018115929339388437
p3010,495,0.0
p3011,495,0.0
p3012,495,0.009
p3013,495,0.0
p3014,495,0.0
p3015,495,0.0
p3016,495,0.04
p3017,495,0.0142
p3018,495,0.0028
p3019,495,0.0065
p3020,495,0.0033
p3021,495,0.02
p3022,495,0.0
p3023,495,0.0
p3024,495,0.0
p3025,495,0.0196
p3026,495,0.0
p3027,495,0.0
p3028,495,0.0
p3029,495,0.0
p3030,495,0.0
p3031,495,0.0
p3032,495,0.0
p3033,495,0.0
p3034,495,0.0
p3035,495,0.0116
p3036,495,0.0
p3037,495,0.0
p3038,495,0.0
p3039,495,0.0
p3040,495,0.0
p3041,495,0.0
p3042,495,0.00953
p3043,495,0.0
p3044,495,0.0
p3045,495,0.0
p3046,495,0.0098
p3047,495,0.0578
p3048,495,0.0044
p3049,495,0.0
p3050,495,0.0607
p3051,495,0.0
p3052,495,0.0
p3053,495,0.01152
p3054,495,0.0234
p3055,495,0.0
p3056,495,0.0
p3057,495,0.0655
p3058,495,0.03332
p168,496,0.0
p176,496,0.0
p177,496,0.0
p185,496,0.0
p190,496,0.0
p191,496,0.0
p192,496,0.0
p193,496,0.0
p194,496,0.0
p195,496,0.0
p198,496,0.0
p199,496,0.0
p202,496,0.0
p205,496,0.0
p212,496,0.0
p213,496,0.0
p219,496,0.0
p220,496,0.0
p221,496,0.0
p222,496,0.0
p223,496,0.0
p224,496,0.0
p271,496,0.0
p278,496,0.0
p282,496,0.0
p285,496,0.0
p2752,496,0.0163
p2753,496,0.0
p2754,496,0.0
p2755,496,0.0
p2756,496,0.0
p2757,496,0.012
p2758,496,0.0
p2759,496,0.0
p2760,496,0.0
p2761,496,0.05176
p2762,496,0.0
p2763,496,0.0
p2764,496,0.0
p2765,496,0.0
p2766,496,0.0
p2767,496,0.0
