ID,Node,Technology,Fuel,Capacity,Efficiency,Emission,VariableCost,Latitude,Longitude
p3211,n4601,wind onshore,wind onshore,72.78,1,0,0,49.975,6.527
p3212,n4602,wind onshore,wind onshore,8.2,1,0,0,49.955,6.527
p3213,n4603,wind onshore,wind onshore,116.89,1,0,0,49.688955,6.648102
p3214,n4604,wind onshore,wind onshore,583.975,1,0,0,50.403266,6.568451
p3215,n4605,wind onshore,wind onshore,25.955,1,0,0,49.417,7.701
p3216,n4606,wind onshore,wind onshore,15.9,1,0,0,49.397,7.701
p3217,n4607,wind onshore,wind onshore,189.24,1,0,0,49.421694,7.257843
p3218,n4608,wind onshore,wind onshore,47.47,1,0,0,49.398,6.942
p3219,n4610,wind onshore,wind onshore,75.46,1,0,0,49.326912,7.36084
p3220,n4611,wind onshore,wind onshore,208.115,1,0,0,50.095036,7.003784
p3221,n4612,wind onshore,wind onshore,10.716,1,0,0,50.386,7.381
p3222,n4613,wind onshore,wind onshore,70.96,1,0,0,50.366,7.381
p3223,n4614,wind onshore,wind onshore,0.001,1,0,0,50.333,7.585
p3224,n4615,wind onshore,wind onshore,0.6,1,0,0,50.313,7.585
p3225,n4616,wind onshore,wind onshore,58.98,1,0,0,49.20414,8.411407
p3226,n4617,wind onshore,wind onshore,373.815,1,0,0,49.796336,7.724762
p3227,n4619,wind onshore,wind onshore,4.6,1,0,0,50.03,8.352
p3228,n4620,wind onshore,wind onshore,74.05,1,0,0,49.902596,8.393555
p3229,n4621,wind onshore,wind onshore,81.56,1,0,0,50.397138,8.11203
p3230,n4624,wind onshore,wind onshore,142.623,1,0,0,50.996472,6.546478
p3231,n4625,wind onshore,wind onshore,111.2,1,0,0,50.831963,6.278687
p3232,n4626,wind onshore,wind onshore,102.335,1,0,0,50.915156,6.236115
p3233,n4627,wind onshore,wind onshore,75.16,1,0,0,50.830228,6.465454
p3234,n4628,wind onshore,wind onshore,38.3335,1,0,0,50.9342,6.513519
p3235,n4629,wind onshore,wind onshore,2.4,1,0,0,51.006,6.68
p3236,n4630,wind onshore,wind onshore,25.2,1,0,0,50.986,6.68
p3237,n4631,wind onshore,wind onshore,25.8615,1,0,0,51.232,6.367
p3238,n4632,wind onshore,wind onshore,17.9899,1,0,0,51.212,6.367
p3239,n4633,wind onshore,wind onshore,11.3,1,0,0,51.163844,6.700287
p3240,n4634,wind onshore,wind onshore,61.64,1,0,0,51.061249,6.551971
p3241,n4635,wind onshore,wind onshore,17.5,1,0,0,51.113869,6.628876
p3242,n4636,wind onshore,wind onshore,5.41,1,0,0,51.256,6.586
p3243,n4637,wind onshore,wind onshore,16.6,1,0,0,51.236,6.586
p3244,n4639,wind onshore,wind onshore,6,1,0,0,51.336,6.601
p3245,n4640,wind onshore,wind onshore,169.38,1,0,0,51.618869,6.2677
p3246,n4641,wind onshore,wind onshore,25.985,1,0,0,51.454863,6.591797
p3247,n4642,wind onshore,wind onshore,139.7613,1,0,0,51.64,6.617
p3248,n4643,wind onshore,wind onshore,17.66,1,0,0,51.62,6.617
p3249,n4644,wind onshore,wind onshore,41.6,1,0,0,51.724,7.831
p3250,n4645,wind onshore,wind onshore,6.405,1,0,0,51.704,7.831
p3251,n4646,wind onshore,wind onshore,11.7,1,0,0,51.524,7.314
p3252,n4647,wind onshore,wind onshore,0.5,1,0,0,51.504,7.314
p3253,n4648,wind onshore,wind onshore,12.18184,1,0,0,51.217,7.131
p3254,n4649,wind onshore,wind onshore,4.1129,1,0,0,51.197,7.131
p3255,n4652,wind onshore,wind onshore,0.0004,1,0,0,50.784,6.923
p3256,n4653,wind onshore,wind onshore,3.8,1,0,0,50.764,6.923
p3257,n4655,wind onshore,wind onshore,2.575,1,0,0,51.125075,6.958466
p3258,n4658,wind onshore,wind onshore,12.6,1,0,0,50.632042,7.098541
p3259,n4664,wind onshore,wind onshore,0.2,1,0,0,51.329754,6.81839
p3260,n4667,wind onshore,wind onshore,22.201,1,0,0,51.58475,6.981812
p3261,n4670,wind onshore,wind onshore,3.66,1,0,0,51.353,7.155
p3262,n4671,wind onshore,wind onshore,0.855,1,0,0,51.333,7.155
p3263,n4673,wind onshore,wind onshore,5.06,1,0,0,51.396,7.28
p3264,n4674,wind onshore,wind onshore,190.2973,1,0,0,51.659779,7.065582
p3265,n4676,wind onshore,wind onshore,10.657,1,0,0,51.55,7.229
p3266,n4678,wind onshore,wind onshore,12.65,1,0,0,51.069,8.001
p3267,n4679,wind onshore,wind onshore,4.2,1,0,0,51.049,8.001
p3268,n4680,wind onshore,wind onshore,1.5,1,0,0,50.823,7.921
p3269,n4681,wind onshore,wind onshore,100.34,1,0,0,50.803,7.921
p3270,n4682,wind onshore,wind onshore,0.6017,1,0,0,50.977453,7.518768
p3271,n4683,wind onshore,wind onshore,0.6,1,0,0,50.894,8.058
p3272,n4684,wind onshore,wind onshore,1,1,0,0,50.874,8.058
p3273,n4685,wind onshore,wind onshore,34.3,1,0,0,50.929872,8.246613
p3274,n4687,wind onshore,wind onshore,11.38,1,0,0,51.341,7.472
p3275,n4688,wind onshore,wind onshore,34.572,1,0,0,51.348628,7.695923
p3276,n4689,wind onshore,wind onshore,4.5,1,0,0,51.437,7.397
p3277,n4690,wind onshore,wind onshore,0.08,1,0,0,51.417,7.397
p3278,n4691,wind onshore,wind onshore,8.15,1,0,0,51.4925,7.503662
p3279,n4692,wind onshore,wind onshore,14.2075,1,0,0,51.664,8.069
p3280,n4693,wind onshore,wind onshore,195.0986,1,0,0,51.644,8.069
p3281,n4694,wind onshore,wind onshore,622.9792,1,0,0,52.212656,7.128754
p3282,n4695,wind onshore,wind onshore,148.055,1,0,0,52.464377,7.267456
p3283,n4696,wind onshore,wind onshore,4.7,1,0,0,52.354,8.285
p3284,n4697,wind onshore,wind onshore,40.805,1,0,0,52.334,8.285
p3285,n4698,wind onshore,wind onshore,119.24,1,0,0,51.985,7.677
p3286,n4699,wind onshore,wind onshore,58.305,1,0,0,51.965,7.677
p3287,n4701,wind onshore,wind onshore,81.893,1,0,0,52.238,7.707
p3288,n4702,wind onshore,wind onshore,27.18,1,0,0,52.052,8.207
p3289,n4703,wind onshore,wind onshore,34.8,1,0,0,52.032,8.207
p3290,n4704,wind onshore,wind onshore,12.5053,1,0,0,52.292,7.931
p3291,n4705,wind onshore,wind onshore,8.16,1,0,0,52.272,7.931
p3292,n4706,wind onshore,wind onshore,3.1,1,0,0,52.264,8.145
p3293,n4707,wind onshore,wind onshore,11.89,1,0,0,52.244,8.145
p3294,n4709,wind onshore,wind onshore,6,1,0,0,49.283036,8.480072
p3295,n4714,wind onshore,wind onshore,255.91,1,0,0,49.263324,9.547119
p3296,n4715,wind onshore,wind onshore,315.633,1,0,0,50.543108,9.672089
p3297,n4716,wind onshore,wind onshore,6.1,1,0,0,50.143466,8.809662
p3298,n4720,wind onshore,wind onshore,0.0098,1,0,0,49.442,8.501
p3299,n4722,wind onshore,wind onshore,9.6,1,0,0,49.603591,8.473206
p3300,n4725,wind onshore,wind onshore,11.06,1,0,0,49.922,8.8
p3301,n4726,wind onshore,wind onshore,16.8,1,0,0,50.115295,8.530884
p3302,n4727,wind onshore,wind onshore,129.30325,1,0,0,50.789443,8.453979
p3303,n4728,wind onshore,wind onshore,38.0576,1,0,0,51.158677,8.388062
p3304,n4729,wind onshore,wind onshore,23.2,1,0,0,50.242814,8.760223
p3305,n4730,wind onshore,wind onshore,142.6898,1,0,0,50.657297,8.705292
p3306,n4731,wind onshore,wind onshore,396.958,1,0,0,51.385495,8.692932
p3307,n4732,wind onshore,wind onshore,30.45,1,0,0,49.516293,8.945618
p3308,n4733,wind onshore,wind onshore,37.75,1,0,0,50.105,8.973
p3309,n4735,wind onshore,wind onshore,121.497,1,0,0,49.720928,9.500427
p3310,n4736,wind onshore,wind onshore,130.831,1,0,0,49.603591,9.363098
p3311,n4737,wind onshore,wind onshore,86.391,1,0,0,51.029304,9.258728
p3312,n4738,wind onshore,wind onshore,59.96368,1,0,0,51.084547,9.025269
p3313,n4739,wind onshore,wind onshore,70.0075,1,0,0,51.344339,8.896179
p3314,n4740,wind onshore,wind onshore,174.2786,1,0,0,50.85971,9.621277
p3315,n4741,wind onshore,wind onshore,102.2,1,0,0,51.194836,9.529266
p3316,n4742,wind onshore,wind onshore,101.5455,1,0,0,51.306579,9.552612
p3317,n4743,wind onshore,wind onshore,53.754,1,0,0,52.390687,8.893433
p3318,n4744,wind onshore,wind onshore,14.55,1,0,0,52.024,8.759
p3319,n4745,wind onshore,wind onshore,13,1,0,0,52.004,8.759
p3320,n4746,wind onshore,wind onshore,13.44,1,0,0,51.908,8.429
p3321,n4747,wind onshore,wind onshore,3,1,0,0,51.888,8.429
p3322,n4748,wind onshore,wind onshore,525.965,1,0,0,51.668297,8.815155
p3323,n4749,wind onshore,wind onshore,4.83,1,0,0,52.036,8.609
p3324,n4750,wind onshore,wind onshore,5.1,1,0,0,52.016,8.609
p3325,n4751,wind onshore,wind onshore,14.6035,1,0,0,52.104818,8.665466
p3326,n4752,wind onshore,wind onshore,23.7075,1,0,0,51.994,8.952
p3327,n4753,wind onshore,wind onshore,30.02,1,0,0,51.974,8.952
p3328,n4754,wind onshore,wind onshore,96.1846,1,0,0,51.707459,8.691559
p3329,n4755,wind onshore,wind onshore,14.05,1,0,0,52.245461,9.122772
p3330,n4756,wind onshore,wind onshore,99.51,1,0,0,52.277401,9.652863
p3331,n4757,wind onshore,wind onshore,32.7052,1,0,0,49.957405,10.784454
p3332,n4758,wind onshore,wind onshore,32.6,1,0,0,49.987435,9.924774
p3333,n4759,wind onshore,wind onshore,41.4,1,0,0,49.950336,10.081329
p3334,n4760,wind onshore,wind onshore,244.69142,1,0,0,49.407399,10.80368
p3335,n4761,wind onshore,wind onshore,11.603,1,0,0,51.627395,9.748993
p3336,n4762,wind onshore,wind onshore,58.1512,1,0,0,51.466841,9.832764
p3337,n4763,wind onshore,wind onshore,52.05,1,0,0,51.980651,9.775085
p3338,n4764,wind onshore,wind onshore,297.8557,1,0,0,50.942854,10.393066
p3339,n4765,wind onshore,wind onshore,34.6561,1,0,0,49.628504,11.023407
p3340,n4766,wind onshore,wind onshore,132.235,1,0,0,49.992733,11.026154
p3341,n4767,wind onshore,wind onshore,368.38,1,0,0,51.47454,11.017914
p3342,n4768,wind onshore,wind onshore,55.681,1,0,0,52.379791,9.889069
p3343,n4769,wind onshore,wind onshore,142.05,1,0,0,52.337856,10.022278
p3344,n4770,wind onshore,wind onshore,37.35,1,0,0,52.198349,9.946747
p3345,n4771,wind onshore,wind onshore,102.83,1,0,0,52.296,10.301
p3346,n4772,wind onshore,wind onshore,4,1,0,0,52.276,10.301
p3347,n4773,wind onshore,wind onshore,203.43,1,0,0,52.338695,10.831146
p3348,n4774,wind onshore,wind onshore,0.005,1,0,0,52.198349,10.511169
p3349,n4775,wind onshore,wind onshore,17.41,1,0,0,52.268,10.453
p3350,n4776,wind onshore,wind onshore,3.1,1,0,0,52.248,10.453
p3351,n4777,wind onshore,wind onshore,77.97865,1,0,0,49.939731,10.259857
p3352,n4778,wind onshore,wind onshore,65.735,1,0,0,52.315195,7.701416
p3353,n4779,wind onshore,wind onshore,16.5,1,0,0,50.855376,6.730499
p3354,n4780,wind onshore,wind onshore,173.16155,1,0,0,51.580483,9.394684
p3355,n4782,wind onshore,wind onshore,0.0015,1,0,0,50.138,8.619
p3356,n4783,wind onshore,wind onshore,20.2542,1,0,0,50.406767,11.046753
p3357,n4784,wind onshore,wind onshore,52.75,1,0,0,50.66252,8.484192
p3358,n4785,wind onshore,wind onshore,127.838,1,0,0,50.131143,10.030518
p3359,n4786,wind onshore,wind onshore,46.8183,1,0,0,50.816348,6.04248
p3360,n4787,wind onshore,wind onshore,27.45,1,0,0,49.834,6.699
p3361,n4788,wind onshore,wind onshore,120.775,1,0,0,49.814,6.699
p3362,n4789,wind onshore,wind onshore,13.3,1,0,0,52.306799,10.680084
p3363,n4790,wind onshore,wind onshore,69.065,1,0,0,51.800123,8.245239
p3364,n4791,wind onshore,wind onshore,106.45,1,0,0,51.76529,9.249115
p3365,n4846,wind onshore,wind onshore,4.7,1,0,0,49.105343,9.330139
p3366,n4847,wind onshore,wind onshore,299.055,1,0,0,49.953,7.857
p3367,n4848,wind onshore,wind onshore,92.575,1,0,0,49.933,7.857
p3368,n4854,wind onshore,wind onshore,67.492,1,0,0,49.927356,9.908295
p3369,n4855,wind onshore,wind onshore,19,1,0,0,49.979488,8.97995
p3370,n5534,wind onshore,wind onshore,105.3025,1,0,0,53.563152,11.46286
p3371,n5535,wind onshore,wind onshore,349.5872,1,0,0,53.456985,13.981476
p3372,n5536,wind onshore,wind onshore,317.65,1,0,0,53.065976,11.946259
p3373,n5537,wind onshore,wind onshore,5.6,1,0,0,52.652,13.049
p3374,n5538,wind onshore,wind onshore,0.0095,1,0,0,52.632,13.049
p3375,n5539,wind onshore,wind onshore,12.38242,1,0,0,52.593038,13.410187
p3376,n5540,wind onshore,wind onshore,261.885,1,0,0,53.099,14.252
p3377,n5541,wind onshore,wind onshore,110.8246,1,0,0,53.079,14.252
p3378,n5542,wind onshore,wind onshore,221.5226,1,0,0,54.14366,12.128323
p3379,n5543,wind onshore,wind onshore,138.65,1,0,0,54.077,12.273
p3380,n5544,wind onshore,wind onshore,74.385,1,0,0,54.062,12.28166025
p3381,n5545,wind onshore,wind onshore,123.575,1,0,0,54.062,12.26433975
p3382,n5546,wind onshore,wind onshore,153.565,1,0,0,53.769,12.206
p3383,n5547,wind onshore,wind onshore,66.4,1,0,0,53.749,12.206
p3384,n5549,wind onshore,wind onshore,262.2655,1,0,0,54.258807,13.066864
p3385,n5550,wind onshore,wind onshore,250.4735,1,0,0,53.837943,13.141022
p3386,n5551,wind onshore,wind onshore,0.3,1,0,0,54.123,13.601
p3387,n5552,wind onshore,wind onshore,154.4015,1,0,0,54.103,13.601
p3388,n5553,wind onshore,wind onshore,19.4,1,0,0,53.196161,13.768616
p3389,n5554,wind onshore,wind onshore,308.431,1,0,0,53.334153,12.253876
p3390,n5555,wind onshore,wind onshore,218.275,1,0,0,53.550099,11.797943
p3391,n5556,wind onshore,wind onshore,959.9838,1,0,0,52.733797,11.759491
p3392,n5557,wind onshore,wind onshore,1.65,1,0,0,54.580817,12.54364
p3393,n5579,wind onshore,wind onshore,6.65,1,0,0,54.715895,12.870483
p3394,n5591,wind onshore,wind onshore,214.075,1,0,0,53.792539,13.30307
p3395,n5592,wind onshore,wind onshore,141.75,1,0,0,53.621838,13.351135
p3396,n5596,wind onshore,wind onshore,67.20645,1,0,0,53.574569,13.216553
p3397,n5597,wind onshore,wind onshore,118.75,1,0,0,53.273426,12.396698
p3398,n5598,wind onshore,wind onshore,40.5,1,0,0,53.568861,12.274475
p3399,n5599,wind onshore,wind onshore,100.7,1,0,0,52.844253,13.208313
p3400,n5643,wind onshore,wind onshore,93.98,1,0,0,53.520717,8.125763
p3401,n5644,wind onshore,wind onshore,97.582,1,0,0,53.108865,8.32489
p3402,n5645,wind onshore,wind onshore,56.375,1,0,0,53.103094,8.556976
p3403,n5646,wind onshore,wind onshore,154.22,1,0,0,53.839,9.382
p3404,n5647,wind onshore,wind onshore,53.94,1,0,0,53.819,9.382
p3405,n5648,wind onshore,wind onshore,252.2248,1,0,0,53.43081,7.212524
p3406,n5649,wind onshore,wind onshore,102.526,1,0,0,52.793628,7.227631
p3407,n5650,wind onshore,wind onshore,557.7546,1,0,0,53.057723,7.375946
p3408,n5651,wind onshore,wind onshore,415.9742,1,0,0,53.384,7.256
p3409,n5653,wind onshore,wind onshore,236.6948,1,0,0,53.565,8.002
p3410,n5654,wind onshore,wind onshore,137.83,1,0,0,53.545,8.002
p3411,n5655,wind onshore,wind onshore,134.6443,1,0,0,53.615321,8.088684
p3412,n5656,wind onshore,wind onshore,362.0358,1,0,0,52.918839,8.070831
p3413,n5657,wind onshore,wind onshore,127.59,1,0,0,53.311,8.122
p3414,n5658,wind onshore,wind onshore,46.21,1,0,0,53.291,8.122
p3415,n5659,wind onshore,wind onshore,176.85,1,0,0,52.94781,8.466339
p3416,n5660,wind onshore,wind onshore,249.376,1,0,0,52.591369,8.368835
p3417,n5661,wind onshore,wind onshore,254.137,1,0,0,53.342353,8.392181
p3418,n5662,wind onshore,wind onshore,57.919,1,0,0,52.990817,8.878326
p3419,n5663,wind onshore,wind onshore,388.955,1,0,0,52.820193,8.982697
p3420,n5664,wind onshore,wind onshore,1800.1294,1,0,0,53.917,9.242
p3421,n5665,wind onshore,wind onshore,155.975,1,0,0,53.897,9.242
p3422,n5666,wind onshore,wind onshore,103.4662,1,0,0,53.054,9.234
p3423,n5667,wind onshore,wind onshore,241.035,1,0,0,53.034,9.234
p3424,n5668,wind onshore,wind onshore,24.756,1,0,0,53.907574,9.40567
p3425,n5669,wind onshore,wind onshore,14.702,1,0,0,53.697,9.448
p3426,n5671,wind onshore,wind onshore,296.1396,1,0,0,53.415262,9.516907
p3427,n5672,wind onshore,wind onshore,332.3048,1,0,0,53.961742,9.569092
p3428,n5673,wind onshore,wind onshore,433.2896,1,0,0,53.006521,10.395813
p3429,n5674,wind onshore,wind onshore,54.925,1,0,0,53.822,9.948
p3430,n5675,wind onshore,wind onshore,0.017,1,0,0,53.802,9.948
p3431,n5676,wind onshore,wind onshore,7.8075,1,0,0,53.678002,9.677582
p3432,n5677,wind onshore,wind onshore,179.312,1,0,0,53.443899,9.883575
p3433,n5678,wind onshore,wind onshore,180.112,1,0,0,54.315,9.76
p3434,n5679,wind onshore,wind onshore,31.4738,1,0,0,54.295,9.76
p3435,n5681,wind onshore,wind onshore,0.01,1,0,0,53.712,9.971
p3436,n5682,wind onshore,wind onshore,0.006,1,0,0,53.568045,10.254364
p3437,n5683,wind onshore,wind onshore,31.593,1,0,0,54.334829,10.118415
p3438,n5684,wind onshore,wind onshore,30.536,1,0,0,54.249982,10.162354
p3439,n5685,wind onshore,wind onshore,117.12,1,0,0,53.435719,10.458984
p3440,n5686,wind onshore,wind onshore,228.7645,1,0,0,53.264392,10.441132
p3441,n5687,wind onshore,wind onshore,123.9238,1,0,0,53.833891,10.548248
p3442,n5688,wind onshore,wind onshore,297.3085,1,0,0,53.947196,10.881958
p3443,n5689,wind onshore,wind onshore,55.906,1,0,0,53.882,10.757
p3444,n5690,wind onshore,wind onshore,49.02,1,0,0,53.862,10.757
p3445,n5692,wind onshore,wind onshore,72.08,1,0,0,52.902276,7.193298
p3446,n5693,wind onshore,wind onshore,103.5086,1,0,0,52.69969,7.24411
p3447,n5694,wind onshore,wind onshore,524.8748,1,0,0,53.467613,9.001923
p3448,n5695,wind onshore,wind onshore,9.1166,1,0,0,54.752,9.407
p3449,n5696,wind onshore,wind onshore,815.0543,1,0,0,54.732,9.407
p3450,n5697,wind onshore,wind onshore,24.9712,1,0,0,53.496216,9.998932
p3451,n5710,wind onshore,wind onshore,115.7865,1,0,0,53.568861,9.349365
p3452,n5711,wind onshore,wind onshore,17,1,0,0,53.618579,9.445496
p3453,n5713,wind onshore,wind onshore,650.7165,1,0,0,53.664985,7.518768
p3454,n5714,wind onshore,wind onshore,268.5968,1,0,0,54.383756,10.324402
p3455,n5654,wind onshore,wind onshore,33.1754,1,0,0,54.250785,8.057098
p3456,n5726,wind onshore,wind onshore,3.6,1,0,0,53.691828,6.48056
p3457,n5732,wind onshore,wind onshore,280.5078,1,0,0,53.931837,9.327393
p3458,n5733,wind onshore,wind onshore,67.55,1,0,0,52.847571,7.161713
p3459,n5734,wind onshore,wind onshore,2218.33287,1,0,0,54.792768,9.253235
p3460,n5735,wind onshore,wind onshore,26.375,1,0,0,53.721092,9.324646
p3461,n5738,wind onshore,wind onshore,265.965,1,0,0,52.591369,8.815155
p3462,n5739,wind onshore,wind onshore,56.71,1,0,0,53.025522,8.592682
p3463,n6839,wind onshore,wind onshore,4,1,0,0,51.272,6.466
p3464,n6841,wind onshore,wind onshore,0.6,1,0,0,51.648,7.696
p3465,n6842,wind onshore,wind onshore,40.84576,1,0,0,51.628,7.696
p3466,n6843,wind onshore,wind onshore,3.12,1,0,0,51.5,6.925
p3467,n6848,wind onshore,wind onshore,23.8,1,0,0,52.364,9.279
p3468,n6849,wind onshore,wind onshore,23.9,1,0,0,52.344,9.279
p3469,n6850,wind onshore,wind onshore,162.6,1,0,0,51.817105,13.083344
p3470,n6853,wind onshore,wind onshore,0.004,1,0,0,47.61638306,9.663429844
p3471,n6854,wind onshore,wind onshore,13.85,1,0,0,49.771509,6.560211
p3472,n7261,wind onshore,wind onshore,66,1,0,0,50.05625693,9.069206266
p3473,n7264,wind onshore,wind onshore,256.415,1,0,0,53.412,7.156
p3474,n7268,wind onshore,wind onshore,104.696,1,0,0,49.444,7.605
p3475,n7269,wind onshore,wind onshore,42.68,1,0,0,49.424,7.605
p3476,n7271,wind onshore,wind onshore,2.001,1,0,0,49.083,9.123
p3477,n7272,wind onshore,wind onshore,80.15,1,0,0,52.02686869,11.86080573
p3478,n7275,wind onshore,wind onshore,123.735,1,0,0,52.70540096,13.51945041
p3479,n7279,wind onshore,wind onshore,2.9123,1,0,0,47.90642777,8.413851382
p3480,n7280,wind onshore,wind onshore,3.3992,1,0,0,47.964181,8.503418
p3481,n7281,wind onshore,wind onshore,1,1,0,0,48.75610459,9.442251622
p3482,n7282,wind onshore,wind onshore,12.73,1,0,0,50.92743082,6.807611836
p3483,n7486,wind onshore,wind onshore,51.42,1,0,0,53.673121,9.275208
p3484,n7487,wind onshore,wind onshore,67.425,1,0,0,50.894372,11.597443
p3485,n7489,wind onshore,wind onshore,251.47,1,0,0,52.614723,12.233276
p3486,n7610,wind onshore,wind onshore,68.856,1,0,0,52.704683,12.978973
p3487,n7637,wind onshore,wind onshore,63.7,1,0,0,52.114096,14.440155
p3488,n7641,wind onshore,wind onshore,109.11605,1,0,0,50.959292,13.128662
p3489,n7652,wind onshore,wind onshore,102.1,1,0,0,49.408,7.177
p3490,n7653,wind onshore,wind onshore,19.1045,1,0,0,49.388,7.177
p3491,n7672,wind onshore,wind onshore,242.9073,1,0,0,51.010299,10.345001
p3492,n7681,wind onshore,wind onshore,56.2,1,0,0,52.792797,7.130127
p3493,n7682,wind onshore,wind onshore,254.80947,1,0,0,51.567681,12.171478
p3494,n7688,wind onshore,wind onshore,1.46,1,0,0,53.559073,12.553253
p3495,n7704,wind onshore,wind onshore,282.745,1,0,0,50.264765,7.505035
p3496,n7712,wind onshore,wind onshore,78.948,1,0,0,50.306007,8.12439
p3497,n7721,wind onshore,wind onshore,79.55,1,0,0,53.562,12.133
p3498,n7723,wind onshore,wind onshore,82.7363,1,0,0,51.401,6.503
p3499,n7724,wind onshore,wind onshore,15.53,1,0,0,51.381,6.503
p3500,n7726,wind onshore,wind onshore,552.6186,1,0,0,53.188756,13.94165
p3501,n7745,wind onshore,wind onshore,50.8,1,0,0,49.884017,10.020905
p3502,n7756,wind onshore,wind onshore,307.37,1,0,0,49.60804,10.007172
p3503,n7760,wind onshore,wind onshore,81.95,1,0,0,53.625095,11.725159
p3504,n7783,wind onshore,wind onshore,0.01675,1,0,0,48.281365,10.06485
p3505,n7786,wind onshore,wind onshore,29.8899,1,0,0,52.503684,7.337494
p3506,n7788,wind onshore,wind onshore,555.4252,1,0,0,51.825593,13.165741
p3507,n7790,wind onshore,wind onshore,75,1,0,0,49.845,6.632
p3508,n7795,wind onshore,wind onshore,17,1,0,0,50.993879,8.032379
p3509,n7800,wind onshore,wind onshore,42.5,1,0,0,51.76869,7.993927
p3510,n7823,wind onshore,wind onshore,57.625,1,0,0,49.546598,6.619263
p3511,n7850,wind onshore,wind onshore,41.0196,1,0,0,48.441045,11.02066
p3512,n7852,wind onshore,wind onshore,3.9,1,0,0,51.899376,8.544617
p3513,n7857,wind onshore,wind onshore,2.3,1,0,0,48.370848,11.737518
p3514,n7863,wind onshore,wind onshore,6.6,1,0,0,51.97473,8.644867
p3515,n7870,wind onshore,wind onshore,225.956,1,0,0,52.261434,14.317932
p3516,n7871,wind onshore,wind onshore,20.9,1,0,0,53.874392,9.394684
p3517,n7872,wind onshore,wind onshore,73.26,1,0,0,51.813,7.942
p3518,n7879,wind onshore,wind onshore,108.1235,1,0,0,53.084952,9.025269
p3519,n7884,wind onshore,wind onshore,37.675,1,0,0,52.170563,9.070587
p3520,n7889,wind onshore,wind onshore,8,1,0,0,49.413,8.308
p3521,n7890,wind onshore,wind onshore,75.56,1,0,0,49.832668,8.482819
p3522,n7892,wind onshore,wind onshore,115.9453,1,0,0,51.063839,12.626038
p3523,n7897,wind onshore,wind onshore,251.335,1,0,0,51.388923,8.856354
p3524,n7901,wind onshore,wind onshore,100.98,1,0,0,53.748711,13.276978
p3525,n7907,wind onshore,wind onshore,267.984,1,0,0,50.867511,12.062988
p3526,n7910,wind onshore,wind onshore,65.727,1,0,0,49.782151,9.50592
p3527,n7913,wind onshore,wind onshore,14,1,0,0,50.195364,8.756104
p3528,n7916,wind onshore,wind onshore,267.312,1,0,0,51.76529,12.988586
p3529,n7933,wind onshore,wind onshore,32.925,1,0,0,50.952371,13.808441
p3530,n7934,wind onshore,wind onshore,45.38,1,0,0,52.838447,13.314056
p3531,n7938,wind onshore,wind onshore,8.25,1,0,0,51.76869,9.770966
p3532,n7939,wind onshore,wind onshore,172.77,1,0,0,53.648708,13.274231
p3533,n7941,wind onshore,wind onshore,185.199,1,0,0,52.459357,7.969208
p3534,n7944,wind onshore,wind onshore,20.0138,1,0,0,48.459263,10.453491
p3535,n7952,wind onshore,wind onshore,55.45,1,0,0,53.234811,8.32901
p3536,n7959,wind onshore,wind onshore,1.8,1,0,0,48.451066,9.185944
p3537,n7967,wind onshore,wind onshore,526.335,1,0,0,53.012305,12.075348
p3538,n7975,wind onshore,wind onshore,9,1,0,0,48.867425,8.477325
