Nuclear,Lignite,HardCoal,NaturalGas,Oil(light),Oil(heavy),OtherFuels,Waste,hydro,Biomass,Geothermal,wind onshore,wind offshore,sun
1,1,1,1,1,1,1,1,1,1,1,0.144805286,0.101284797,0
1,1,1,1,1,1,1,1,1,1,1,0.140362716,0.10620985,0
1,1,1,1,1,1,1,1,1,1,1,0.131336989,0.085653105,0
1,1,1,1,1,1,1,1,1,1,1,0.119808801,0.05888651,0
1,1,1,1,1,1,1,1,1,1,1,0.108983551,0.077730193,0
1,1,1,1,1,1,1,1,1,1,1,0.100295234,0.070663812,0
1,1,1,1,1,1,1,1,1,1,1,0.09464361,0.072376874,0
1,1,1,1,1,1,1,1,1,1,1,0.091635034,0.085653105,0
1,1,1,1,1,1,1,1,1,1,1,0.093800084,0.086295503,0
1,1,1,1,1,1,1,1,1,1,1,0.097595951,0.086509636,0
1,1,1,1,1,1,1,1,1,1,1,0.095430901,0.073875803,0
1,1,1,1,1,1,1,1,1,1,1,0.089329397,0.064239829,0
1,1,1,1,1,1,1,1,1,1,1,0.084015183,0.060599572,0
1,1,1,1,1,1,1,1,1,1,1,0.083312245,0.05503212,0
1,1,1,1,1,1,1,1,1,1,1,0.080163082,0.049464668,0.0022798
1,1,1,1,1,1,1,1,1,1,1,0.072852524,0.045182013,0.023738872
1,1,1,1,1,1,1,1,1,1,1,0.061689864,0.039186296,0.065173337
1,1,1,1,1,1,1,1,1,1,1,0.051033319,0.031691649,0.106752551
1,1,1,1,1,1,1,1,1,1,1,0.040292422,0.02869379,0.135666208
1,1,1,1,1,1,1,1,1,1,1,0.04020807,0.021413276,0.139031628
1,1,1,1,1,1,1,1,1,1,1,0.04498805,0.024625268,0.104943186
1,1,1,1,1,1,1,1,1,1,1,0.04749051,0.037687366,0.050951726
1,1,1,1,1,1,1,1,1,1,1,0.056853648,0.031263383,0.008250706
1,1,1,1,1,1,1,1,1,1,1,0.074511458,0.025481799,0.000108562
1,1,1,1,1,1,1,1,1,1,1,0.093125264,0.021627409,0
1,1,1,1,1,1,1,1,1,1,1,0.096611837,0.015203426,0
1,1,1,1,1,1,1,1,1,1,1,0.090932096,0.014561028,0
1,1,1,1,1,1,1,1,1,1,1,0.084718122,0.010706638,0
1,1,1,1,1,1,1,1,1,1,1,0.082328132,0.005139186,0
1,1,1,1,1,1,1,1,1,1,1,0.086095881,0.001713062,0
1,1,1,1,1,1,1,1,1,1,1,0.086742584,0.000428266,0
1,1,1,1,1,1,1,1,1,1,1,0.089498102,0.002783726,0
1,1,1,1,1,1,1,1,1,1,1,0.088092226,0.008993576,0
1,1,1,1,1,1,1,1,1,1,1,0.08109096,0.008993576,0
1,1,1,1,1,1,1,1,1,1,1,0.070575004,0.004496788,0
1,1,1,1,1,1,1,1,1,1,1,0.069000422,0.00856531,0
1,1,1,1,1,1,1,1,1,1,1,0.068916069,0.003426124,0
1,1,1,1,1,1,1,1,1,1,1,0.065879376,0.003211991,0
1,1,1,1,1,1,1,1,1,1,1,0.064304794,0.00385439,0.004233915
1,1,1,1,1,1,1,1,1,1,1,0.060874455,0.007494647,0.04096403
1,1,1,1,1,1,1,1,1,1,1,0.051117672,0.014132762,0.100817833
1,1,1,1,1,1,1,1,1,1,1,0.048362154,0.033404711,0.148657451
1,1,1,1,1,1,1,1,1,1,1,0.04920568,0.047965739,0.179308099
1,1,1,1,1,1,1,1,1,1,1,0.050780261,0.066809422,0.167402475
1,1,1,1,1,1,1,1,1,1,1,0.05809082,0.085224839,0.1208656
1,1,1,1,1,1,1,1,1,1,1,0.067594545,0.107066381,0.057501628
1,1,1,1,1,1,1,1,1,1,1,0.078110502,0.124625268,0.009155388
1,1,1,1,1,1,1,1,1,1,1,0.089188809,0.131905782,0.000108562
1,1,1,1,1,1,1,1,1,1,1,0.102066639,0.144111349,0
1,1,1,1,1,1,1,1,1,1,1,0.108561788,0.156745182,0
1,1,1,1,1,1,1,1,1,1,1,0.114438352,0.164882227,0
1,1,1,1,1,1,1,1,1,1,1,0.118599747,0.176873662,0
1,1,1,1,1,1,1,1,1,1,1,0.119302685,0.199143469,0
1,1,1,1,1,1,1,1,1,1,1,0.123267257,0.24882227,0
1,1,1,1,1,1,1,1,1,1,1,0.124982427,0.299785867,0
1,1,1,1,1,1,1,1,1,1,1,0.127231829,0.332119914,0
1,1,1,1,1,1,1,1,1,1,1,0.127288064,0.343254818,0
1,1,1,1,1,1,1,1,1,1,1,0.12551666,0.37751606,0
1,1,1,1,1,1,1,1,1,1,1,0.125882188,0.389507495,0
1,1,1,1,1,1,1,1,1,1,1,0.125291719,0.417130621,0
1,1,1,1,1,1,1,1,1,1,1,0.12596654,0.416488223,0
1,1,1,1,1,1,1,1,1,1,1,0.123154787,0.413276231,0
1,1,1,1,1,1,1,1,1,1,1,0.129059469,0.405139186,0.005609032
1,1,1,1,1,1,1,1,1,1,1,0.122170673,0.422698073,0.043207643
1,1,1,1,1,1,1,1,1,1,1,0.113173063,0.41627409,0.096041109
1,1,1,1,1,1,1,1,1,1,1,0.106312386,0.427408994,0.140515307
1,1,1,1,1,1,1,1,1,1,1,0.092731618,0.433832976,0.165375986
1,1,1,1,1,1,1,1,1,1,1,0.088232813,0.457601713,0.165122675
1,1,1,1,1,1,1,1,1,1,1,0.088570224,0.445824411,0.127885938
1,1,1,1,1,1,1,1,1,1,1,0.091522564,0.408993576,0.065788521
1,1,1,1,1,1,1,1,1,1,1,0.098580065,0.373019272,0.01208656
1,1,1,1,1,1,1,1,1,1,1,0.116547167,0.341755889,0.000144749
1,1,1,1,1,1,1,1,1,1,1,0.134233094,0.333190578,0
1,1,1,1,1,1,1,1,1,1,1,0.147504569,0.333832976,0
1,1,1,1,1,1,1,1,1,1,1,0.151553494,0.318201285,0
1,1,1,1,1,1,1,1,1,1,1,0.160354281,0.31006424,0
1,1,1,1,1,1,1,1,1,1,1,0.162013215,0.300642398,0
1,1,1,1,1,1,1,1,1,1,1,0.163644032,0.301070664,0
1,1,1,1,1,1,1,1,1,1,1,0.156755237,0.297430407,0
1,1,1,1,1,1,1,1,1,1,1,0.145873752,0.276231263,0
1,1,1,1,1,1,1,1,1,1,1,0.139125545,0.248394004,0
1,1,1,1,1,1,1,1,1,1,1,0.137972726,0.220985011,0
1,1,1,1,1,1,1,1,1,1,1,0.145395754,0.221841542,0
1,1,1,1,1,1,1,1,1,1,1,0.154309012,0.248394004,0
1,1,1,1,1,1,1,1,1,1,1,0.145367637,0.231263383,0
1,1,1,1,1,1,1,1,1,1,1,0.144749051,0.222269807,0
1,1,1,1,1,1,1,1,1,1,1,0.141937298,0.204282655,0.011000941
1,1,1,1,1,1,1,1,1,1,1,0.128778293,0.187794433,0.073604979
1,1,1,1,1,1,1,1,1,1,1,0.111345424,0.190149893,0.160273576
1,1,1,1,1,1,1,1,1,1,1,0.088907634,0.19764454,0.232865311
1,1,1,1,1,1,1,1,1,1,1,0.077716856,0.203426124,0.277918506
1,1,1,1,1,1,1,1,1,1,1,0.068185013,0.191006424,0.274299776
1,1,1,1,1,1,1,1,1,1,1,0.063236328,0.175802998,0.217666643
1,1,1,1,1,1,1,1,1,1,1,0.064839027,0.170021413,0.1140262
1,1,1,1,1,1,1,1,1,1,1,0.077323211,0.174732334,0.020156329
1,1,1,1,1,1,1,1,1,1,1,0.103725573,0.161456103,0.000217124
1,1,1,1,1,1,1,1,1,1,1,0.120427386,0.152890792,0
1,1,1,1,1,1,1,1,1,1,1,0.125797835,0.139186296,0
1,1,1,1,1,1,1,1,1,1,1,0.131533811,0.120342612,0
1,1,1,1,1,1,1,1,1,1,1,0.131168283,0.099785867,0
1,1,1,1,1,1,1,1,1,1,1,0.126275833,0.086937901,0
1,1,1,1,1,1,1,1,1,1,1,0.117362576,0.09764454,0
1,1,1,1,1,1,1,1,1,1,1,0.150991143,0.099785867,0
1,1,1,1,1,1,1,1,1,1,1,0.140222128,0.097002141,0
1,1,1,1,1,1,1,1,1,1,1,0.136735555,0.101284797,0
1,1,1,1,1,1,1,1,1,1,1,0.138085196,0.103640257,0
1,1,1,1,1,1,1,1,1,1,1,0.140672009,0.089293362,0
1,1,1,1,1,1,1,1,1,1,1,0.139378603,0.073233405,0
1,1,1,1,1,1,1,1,1,1,1,0.137072965,0.066167024,0
1,1,1,1,1,1,1,1,1,1,1,0.133614509,0.09379015,0
1,1,1,1,1,1,1,1,1,1,1,0.13063405,0.096788009,0.01530723
1,1,1,1,1,1,1,1,1,1,1,0.124476311,0.091220557,0.089599768
1,1,1,1,1,1,1,1,1,1,1,0.105609447,0.097430407,0.183071578
1,1,1,1,1,1,1,1,1,1,1,0.086995642,0.100214133,0.250488529
1,1,1,1,1,1,1,1,1,1,1,0.075326866,0.095931478,0.28189911
1,1,1,1,1,1,1,1,1,1,1,0.074567693,0.094432548,0.269957299
1,1,1,1,1,1,1,1,1,1,1,0.077295093,0.10620985,0.210067308
1,1,1,1,1,1,1,1,1,1,1,0.081344018,0.108993576,0.112759644
1,1,1,1,1,1,1,1,1,1,1,0.090988331,0.113276231,0.020843888
1,1,1,1,1,1,1,1,1,1,1,0.10979896,0.102569593,0.000217124
1,1,1,1,1,1,1,1,1,1,1,0.122536201,0.085438972,0
1,1,1,1,1,1,1,1,1,1,1,0.129931112,0.077730193,0
1,1,1,1,1,1,1,1,1,1,1,0.132124279,0.070663812,0
1,1,1,1,1,1,1,1,1,1,1,0.129734289,0.059957173,0
1,1,1,1,1,1,1,1,1,1,1,0.12551666,0.053533191,0
1,1,1,1,1,1,1,1,1,1,1,0.123267257,0.047109208,0
1,1,1,1,1,1,1,1,1,1,1,0.118262337,0.040256959,0
1,1,1,1,1,1,1,1,1,1,1,0.112863771,0.033190578,0
1,1,1,1,1,1,1,1,1,1,1,0.106818501,0.027194861,0
1,1,1,1,1,1,1,1,1,1,1,0.101448053,0.02248394,0
1,1,1,1,1,1,1,1,1,1,1,0.097117953,0.020985011,0
1,1,1,1,1,1,1,1,1,1,1,0.097089836,0.014346895,0
1,1,1,1,1,1,1,1,1,1,1,0.097455363,0.0124197,0
1,1,1,1,1,1,1,1,1,1,1,0.096330662,0.011991435,0
1,1,1,1,1,1,1,1,1,1,1,0.094362435,0.009421842,0.014149236
1,1,1,1,1,1,1,1,1,1,1,0.085870941,0.005781585,0.091228197
1,1,1,1,1,1,1,1,1,1,1,0.073330522,0.003426124,0.19863212
1,1,1,1,1,1,1,1,1,1,1,0.056235063,0.001713062,0.286422523
1,1,1,1,1,1,1,1,1,1,1,0.041220301,0.001284797,0.33064341
1,1,1,1,1,1,1,1,1,1,1,0.031941516,0.000214133,0.320836651
1,1,1,1,1,1,1,1,1,1,1,0.029635878,0.000214133,0.249475284
1,1,1,1,1,1,1,1,1,1,1,0.034865739,0.001713062,0.130310487
1,1,1,1,1,1,1,1,1,1,1,0.047406158,0.005995717,0.023521749
1,1,1,1,1,1,1,1,1,1,1,0.074061577,0.021841542,0.000470435
1,1,1,1,1,1,1,1,1,1,1,0.104147336,0.039828694,0
1,1,1,1,1,1,1,1,1,1,1,0.124391958,0.049678801,0
1,1,1,1,1,1,1,1,1,1,1,0.12995923,0.067023555,0
1,1,1,1,1,1,1,1,1,1,1,0.131590046,0.090792291,0
1,1,1,1,1,1,1,1,1,1,1,0.124785604,0.101498929,0
1,1,1,1,1,1,1,1,1,1,1,0.113538591,0.118843683,0
1,1,1,1,1,1,1,1,1,1,1,0.108730493,0.123554604,0
1,1,1,1,1,1,1,1,1,1,1,0.103360045,0.133190578,0
1,1,1,1,1,1,1,1,1,1,1,0.09624631,0.122269807,0
1,1,1,1,1,1,1,1,1,1,1,0.097005483,0.120556745,0
1,1,1,1,1,1,1,1,1,1,1,0.096499367,0.123340471,0
1,1,1,1,1,1,1,1,1,1,1,0.092506678,0.112847966,0
1,1,1,1,1,1,1,1,1,1,1,0.092281738,0.103640257,0
1,1,1,1,1,1,1,1,1,1,1,0.088176578,0.117558887,0
1,1,1,1,1,1,1,1,1,1,1,0.083199775,0.113276231,0.016682348
1,1,1,1,1,1,1,1,1,1,1,0.073049346,0.075374732,0.097778099
1,1,1,1,1,1,1,1,1,1,1,0.053142134,0.059528908,0.211152928
1,1,1,1,1,1,1,1,1,1,1,0.029748348,0.059100642,0.298219585
1,1,1,1,1,1,1,1,1,1,1,0.017460987,0.033404711,0.344358399
1,1,1,1,1,1,1,1,1,1,1,0.012427949,0.02248394,0.333285084
1,1,1,1,1,1,1,1,1,1,1,0.011921833,0.014346895,0.255627126
1,1,1,1,1,1,1,1,1,1,1,0.014143118,0.008779443,0.133060722
1,1,1,1,1,1,1,1,1,1,1,0.020891326,0.005139186,0.024028371
1,1,1,1,1,1,1,1,1,1,1,0.031604105,0.001927195,0.000578997
1,1,1,1,1,1,1,1,1,1,1,0.037958667,0,0
1,1,1,1,1,1,1,1,1,1,1,0.038970898,0.000214133,0
1,1,1,1,1,1,1,1,1,1,1,0.039252074,0.000428266,0
1,1,1,1,1,1,1,1,1,1,1,0.039786307,0.001498929,0
1,1,1,1,1,1,1,1,1,1,1,0.036384085,0.001713062,0
1,1,1,1,1,1,1,1,1,1,1,0.031857163,0.002141328,0
1,1,1,1,1,1,1,1,1,1,1,0.027695768,0.001070664,0
1,1,1,1,1,1,1,1,1,1,1,0.025727541,0.003426124,0
1,1,1,1,1,1,1,1,1,1,1,0.03632785,0.008351178,0
1,1,1,1,1,1,1,1,1,1,1,0.041389006,0.014132762,0
1,1,1,1,1,1,1,1,1,1,1,0.04271053,0.008779443,0
1,1,1,1,1,1,1,1,1,1,1,0.041023478,0.009421842,0
1,1,1,1,1,1,1,1,1,1,1,0.038014902,0.023982869,0
1,1,1,1,1,1,1,1,1,1,1,0.037846197,0.069593148,3.62E-05
1,1,1,1,1,1,1,1,1,1,1,0.037593139,0.111563169,0.015741478
1,1,1,1,1,1,1,1,1,1,1,0.037340082,0.122269807,0.073568792
1,1,1,1,1,1,1,1,1,1,1,0.034247153,0.152890792,0.144893971
1,1,1,1,1,1,1,1,1,1,1,0.026571067,0.156959315,0.198885431
1,1,1,1,1,1,1,1,1,1,1,0.024743428,0.169593148,0.223058551
1,1,1,1,1,1,1,1,1,1,1,0.023421904,0.184582441,0.208511254
1,1,1,1,1,1,1,1,1,1,1,0.023928019,0.145824411,0.15766809
1,1,1,1,1,1,1,1,1,1,1,0.026318009,0.130406852,0.080697691
1,1,1,1,1,1,1,1,1,1,1,0.030226346,0.110920771,0.016067164
1,1,1,1,1,1,1,1,1,1,1,0.035512442,0.099785867,0.000470435
1,1,1,1,1,1,1,1,1,1,1,0.042457472,0.084154176,0
1,1,1,1,1,1,1,1,1,1,1,0.046140869,0.105781585,0
1,1,1,1,1,1,1,1,1,1,1,0.04737804,0.088222698,0
1,1,1,1,1,1,1,1,1,1,1,0.04476311,0.081156317,0
1,1,1,1,1,1,1,1,1,1,1,0.037396317,0.079657388,0
1,1,1,1,1,1,1,1,1,1,1,0.034134683,0.059100642,0
1,1,1,1,1,1,1,1,1,1,1,0.030873049,0.038972163,0
1,1,1,1,1,1,1,1,1,1,1,0.027386475,0.024197002,0
1,1,1,1,1,1,1,1,1,1,1,0.023365668,0.024411135,0
1,1,1,1,1,1,1,1,1,1,1,0.023450021,0.030406852,0
1,1,1,1,1,1,1,1,1,1,1,0.021875439,0.02869379,0
1,1,1,1,1,1,1,1,1,1,1,0.020722621,0.034475375,0
1,1,1,1,1,1,1,1,1,1,1,0.018585688,0.042184154,0
1,1,1,1,1,1,1,1,1,1,1,0.016308168,0.04261242,0
1,1,1,1,1,1,1,1,1,1,1,0.013833825,0.038329764,0.005681407
1,1,1,1,1,1,1,1,1,1,1,0.014283706,0.04496788,0.026199609
1,1,1,1,1,1,1,1,1,1,1,0.014761704,0.058672377,0.051964971
1,1,1,1,1,1,1,1,1,1,1,0.017432869,0.071520343,0.072446986
1,1,1,1,1,1,1,1,1,1,1,0.018473218,0.078372591,0.07479916
1,1,1,1,1,1,1,1,1,1,1,0.021987909,0.08993576,0.066367518
1,1,1,1,1,1,1,1,1,1,1,0.023703079,0.092933619,0.047875805
1,1,1,1,1,1,1,1,1,1,1,0.025390131,0.115417559,0.023015126
1,1,1,1,1,1,1,1,1,1,1,0.026824125,0.126980728,0.004089166
1,1,1,1,1,1,1,1,1,1,1,0.027611416,0.105995717,0.000289498
1,1,1,1,1,1,1,1,1,1,1,0.027386475,0.117987152,0
1,1,1,1,1,1,1,1,1,1,1,0.029326585,0.137901499,0
1,1,1,1,1,1,1,1,1,1,1,0.030732462,0.154175589,0
1,1,1,1,1,1,1,1,1,1,1,0.034078448,0.153533191,0
1,1,1,1,1,1,1,1,1,1,1,0.035203149,0.181584582,0
1,1,1,1,1,1,1,1,1,1,1,0.037874315,0.210278373,0
1,1,1,1,1,1,1,1,1,1,1,0.039195839,0.221627409,0
1,1,1,1,1,1,1,1,1,1,1,0.041557711,0.211134904,0
1,1,1,1,1,1,1,1,1,1,1,0.038745958,0.187152034,0
1,1,1,1,1,1,1,1,1,1,1,0.034078448,0.15888651,0
1,1,1,1,1,1,1,1,1,1,1,0.032925629,0.137044968,0
1,1,1,1,1,1,1,1,1,1,1,0.030901167,0.112847966,0
1,1,1,1,1,1,1,1,1,1,1,0.030732462,0.093576017,0
1,1,1,1,1,1,1,1,1,1,1,0.030985519,0.087366167,3.62E-05
1,1,1,1,1,1,1,1,1,1,1,0.033347392,0.108137045,0.006296591
1,1,1,1,1,1,1,1,1,1,1,0.037677492,0.13490364,0.034088442
1,1,1,1,1,1,1,1,1,1,1,0.041079713,0.167023555,0.071144243
1,1,1,1,1,1,1,1,1,1,1,0.043919584,0.2,0.105232684
1,1,1,1,1,1,1,1,1,1,1,0.047293688,0.215417559,0.125533763
1,1,1,1,1,1,1,1,1,1,1,0.051089554,0.197858672,0.127270753
1,1,1,1,1,1,1,1,1,1,1,0.053310839,0.164025696,0.102663386
1,1,1,1,1,1,1,1,1,1,1,0.056938001,0.109850107,0.056307447
1,1,1,1,1,1,1,1,1,1,1,0.062083509,0.080299786,0.012195122
1,1,1,1,1,1,1,1,1,1,1,0.068775482,0.082012848,0.000470435
1,1,1,1,1,1,1,1,1,1,1,0.077969914,0.085010707,0
1,1,1,1,1,1,1,1,1,1,1,0.09008857,0.101713062,0
1,1,1,1,1,1,1,1,1,1,1,0.102600872,0.12869379,0
1,1,1,1,1,1,1,1,1,1,1,0.114129059,0.172805139,0
1,1,1,1,1,1,1,1,1,1,1,0.113679179,0.256959315,0
1,1,1,1,1,1,1,1,1,1,1,0.116772107,0.357815846,0
1,1,1,1,1,1,1,1,1,1,1,0.115225643,0.440256959,0
1,1,1,1,1,1,1,1,1,1,1,0.118487277,0.482655246,0
1,1,1,1,1,1,1,1,1,1,1,0.125488542,0.487794433,0
1,1,1,1,1,1,1,1,1,1,1,0.13518909,0.462312634,0
1,1,1,1,1,1,1,1,1,1,1,0.145142696,0.413704497,0
1,1,1,1,1,1,1,1,1,1,1,0.152565725,0.354817987,0
1,1,1,1,1,1,1,1,1,1,1,0.15762688,0.330835118,0
1,1,1,1,1,1,1,1,1,1,1,0.161647687,0.377730193,7.24E-05
1,1,1,1,1,1,1,1,1,1,1,0.165527907,0.434475375,0.016754722
1,1,1,1,1,1,1,1,1,1,1,0.164628146,0.459528908,0.10327857
1,1,1,1,1,1,1,1,1,1,1,0.163362857,0.456316916,0.231309257
1,1,1,1,1,1,1,1,1,1,1,0.169239421,0.517344754,0.346240139
1,1,1,1,1,1,1,1,1,1,1,0.186531703,0.549678801,0.405478758
1,1,1,1,1,1,1,1,1,1,1,0.194488964,0.539186296,0.396866179
1,1,1,1,1,1,1,1,1,1,1,0.196710249,0.506852248,0.321198524
1,1,1,1,1,1,1,1,1,1,1,0.198397301,0.456316916,0.180574654
1,1,1,1,1,1,1,1,1,1,1,0.215155349,0.499143469,0.041543027
1,1,1,1,1,1,1,1,1,1,1,0.26526079,0.594860814,0.000796121
1,1,1,1,1,1,1,1,1,1,1,0.302460284,0.629122056,0
1,1,1,1,1,1,1,1,1,1,1,0.312442008,0.640685225,0
1,1,1,1,1,1,1,1,1,1,1,0.310445663,0.641327623,0
1,1,1,1,1,1,1,1,1,1,1,0.30580627,0.567880086,0
1,1,1,1,1,1,1,1,1,1,1,0.298945593,0.495074946,0
1,1,1,1,1,1,1,1,1,1,1,0.306143681,0.469807281,0
1,1,1,1,1,1,1,1,1,1,1,0.304794039,0.47366167,0
1,1,1,1,1,1,1,1,1,1,1,0.301194995,0.453533191,0
1,1,1,1,1,1,1,1,1,1,1,0.314522705,0.400856531,0
1,1,1,1,1,1,1,1,1,1,1,0.329087586,0.402569593,0
1,1,1,1,1,1,1,1,1,1,1,0.33929425,0.473233405,0
1,1,1,1,1,1,1,1,1,1,1,0.356923942,0.533832976,0
1,1,1,1,1,1,1,1,1,1,1,0.359426402,0.618843683,0
1,1,1,1,1,1,1,1,1,1,1,0.36161957,0.672376874,0.000108562
1,1,1,1,1,1,1,1,1,1,1,0.340840714,0.664025696,0.04002316
1,1,1,1,1,1,1,1,1,1,1,0.303725573,0.67987152,0.172794384
1,1,1,1,1,1,1,1,1,1,1,0.241332771,0.669807281,0.330028226
1,1,1,1,1,1,1,1,1,1,1,0.182735836,0.617130621,0.440363321
1,1,1,1,1,1,1,1,1,1,1,0.14384929,0.597002141,0.481001665
1,1,1,1,1,1,1,1,1,1,1,0.120849149,0.564239829,0.446877036
1,1,1,1,1,1,1,1,1,1,1,0.115422466,0.50385439,0.342476659
1,1,1,1,1,1,1,1,1,1,1,0.122339379,0.439400428,0.188608236
1,1,1,1,1,1,1,1,1,1,1,0.154618305,0.330835118,0.040204096
1,1,1,1,1,1,1,1,1,1,1,0.192492619,0.271520343,0.000868495
1,1,1,1,1,1,1,1,1,1,1,0.214986644,0.242826552,0
1,1,1,1,1,1,1,1,1,1,1,0.217798397,0.231905782,0
1,1,1,1,1,1,1,1,1,1,1,0.232138338,0.189293362,0
1,1,1,1,1,1,1,1,1,1,1,0.227723886,0.144753747,0
1,1,1,1,1,1,1,1,1,1,1,0.214424294,0.159743041,0
1,1,1,1,1,1,1,1,1,1,1,0.203008576,0.227194861,0
1,1,1,1,1,1,1,1,1,1,1,0.201321524,0.252248394,0
1,1,1,1,1,1,1,1,1,1,1,0.182848306,0.254175589,0
1,1,1,1,1,1,1,1,1,1,1,0.177309152,0.295074946,0
1,1,1,1,1,1,1,1,1,1,1,0.184900886,0.31862955,0
1,1,1,1,1,1,1,1,1,1,1,0.1913398,0.370021413,0
1,1,1,1,1,1,1,1,1,1,1,0.196907072,0.422912206,0
1,1,1,1,1,1,1,1,1,1,1,0.207141853,0.464239829,0
1,1,1,1,1,1,1,1,1,1,1,0.209306903,0.471948608,0.000144749
1,1,1,1,1,1,1,1,1,1,1,0.197160129,0.49614561,0.032749511
1,1,1,1,1,1,1,1,1,1,1,0.175931393,0.507494647,0.153289426
1,1,1,1,1,1,1,1,1,1,1,0.133108393,0.505139186,0.30364768
1,1,1,1,1,1,1,1,1,1,1,0.097849009,0.475802998,0.420532677
1,1,1,1,1,1,1,1,1,1,1,0.084071419,0.423340471,0.465911558
1,1,1,1,1,1,1,1,1,1,1,0.082778012,0.382441113,0.444199175
1,1,1,1,1,1,1,1,1,1,1,0.087079994,0.365952891,0.340413983
1,1,1,1,1,1,1,1,1,1,1,0.097708421,0.356745182,0.183469639
1,1,1,1,1,1,1,1,1,1,1,0.126303951,0.371734475,0.041687776
1,1,1,1,1,1,1,1,1,1,1,0.183495009,0.413704497,0.001013245
1,1,1,1,1,1,1,1,1,1,1,0.230676227,0.436830835,0
1,1,1,1,1,1,1,1,1,1,1,0.250470969,0.417558887,0
1,1,1,1,1,1,1,1,1,1,1,0.272430761,0.395931478,0
1,1,1,1,1,1,1,1,1,1,1,0.293771967,0.37130621,0
1,1,1,1,1,1,1,1,1,1,1,0.303584985,0.389293362,0
1,1,1,1,1,1,1,1,1,1,1,0.311767187,0.419486081,0
1,1,1,1,1,1,1,1,1,1,1,0.307662027,0.468950749,0
1,1,1,1,1,1,1,1,1,1,1,0.313229298,0.488865096,0
1,1,1,1,1,1,1,1,1,1,1,0.317615633,0.555674518,0
1,1,1,1,1,1,1,1,1,1,1,0.32380149,0.597216274,0
1,1,1,1,1,1,1,1,1,1,1,0.311120484,0.632976445,0
1,1,1,1,1,1,1,1,1,1,1,0.317587516,0.656959315,0
1,1,1,1,1,1,1,1,1,1,1,0.309883312,0.667665953,0
1,1,1,1,1,1,1,1,1,1,1,0.307999438,0.605995717,7.24E-05
1,1,1,1,1,1,1,1,1,1,1,0.305300155,0.615417559,0.031084895
1,1,1,1,1,1,1,1,1,1,1,0.299620413,0.639614561,0.137113701
1,1,1,1,1,1,1,1,1,1,1,0.292000562,0.686937901,0.260765723
1,1,1,1,1,1,1,1,1,1,1,0.283002952,0.711349036,0.342476659
1,1,1,1,1,1,1,1,1,1,1,0.27825109,0.743897216,0.37348918
1,1,1,1,1,1,1,1,1,1,1,0.270687474,0.727194861,0.346529637
1,1,1,1,1,1,1,1,1,1,1,0.259890342,0.70856531,0.267822248
1,1,1,1,1,1,1,1,1,1,1,0.248840152,0.709421842,0.151009626
1,1,1,1,1,1,1,1,1,1,1,0.244847462,0.676659529,0.037526236
1,1,1,1,1,1,1,1,1,1,1,0.247293688,0.594432548,0.00094087
1,1,1,1,1,1,1,1,1,1,1,0.26492338,0.467237687,0
1,1,1,1,1,1,1,1,1,1,1,0.277969914,0.435974304,0
1,1,1,1,1,1,1,1,1,1,1,0.279150851,0.352890792,0
1,1,1,1,1,1,1,1,1,1,1,0.272008998,0.429764454,0
1,1,1,1,1,1,1,1,1,1,1,0.257725292,0.390149893,0
1,1,1,1,1,1,1,1,1,1,1,0.246309574,0.343040685,0
1,1,1,1,1,1,1,1,1,1,1,0.240967243,0.304710921,0
1,1,1,1,1,1,1,1,1,1,1,0.240995361,0.318201285,0
1,1,1,1,1,1,1,1,1,1,1,0.250695909,0.283940043,0
1,1,1,1,1,1,1,1,1,1,1,0.26070575,0.217987152,0
1,1,1,1,1,1,1,1,1,1,1,0.271334177,0.180942184,0
1,1,1,1,1,1,1,1,1,1,1,0.290735273,0.170877944,0
1,1,1,1,1,1,1,1,1,1,1,0.331140166,0.182441113,0
1,1,1,1,1,1,1,1,1,1,1,0.355883593,0.252248394,7.24E-05
1,1,1,1,1,1,1,1,1,1,1,0.358048643,0.308351178,0.020626764
1,1,1,1,1,1,1,1,1,1,1,0.363700267,0.315845824,0.067163639
1,1,1,1,1,1,1,1,1,1,1,0.355068185,0.25117773,0.113953825
1,1,1,1,1,1,1,1,1,1,1,0.359004639,0.234261242,0.133350221
1,1,1,1,1,1,1,1,1,1,1,0.374328694,0.292505353,0.12140841
1,1,1,1,1,1,1,1,1,1,1,0.376774919,0.403211991,0.096801042
1,1,1,1,1,1,1,1,1,1,1,0.377730915,0.494860814,0.071397554
1,1,1,1,1,1,1,1,1,1,1,0.375087867,0.619700214,0.038430918
1,1,1,1,1,1,1,1,1,1,1,0.374891045,0.692291221,0.008684953
1,1,1,1,1,1,1,1,1,1,1,0.384844651,0.746252677,0.000361873
1,1,1,1,1,1,1,1,1,1,1,0.382623366,0.766167024,0
1,1,1,1,1,1,1,1,1,1,1,0.380655138,0.771948608,0
1,1,1,1,1,1,1,1,1,1,1,0.368030367,0.752034261,0
1,1,1,1,1,1,1,1,1,1,1,0.351975257,0.711349036,0
1,1,1,1,1,1,1,1,1,1,1,0.322564319,0.695931478,0
1,1,1,1,1,1,1,1,1,1,1,0.294446788,0.671092077,0
1,1,1,1,1,1,1,1,1,1,1,0.268775482,0.647965739,0
1,1,1,1,1,1,1,1,1,1,1,0.2384929,0.665310493,0
1,1,1,1,1,1,1,1,1,1,1,0.215014762,0.684368308,0
